,Timestamp,Action,Amount,Price,TValue,Intent,Balance
2021-11-08 11:29:00-05:00,,buy,970.0,10.30882682800293,9999.562023162842,CLOSE_SHORT,9983.336742750806
2021-11-08 11:33:00-05:00,,sell,968.0,10.305000305175781,9975.240295410156,SHORT,19958.577038160962
2021-11-08 11:37:00-05:00,,buy,968.0,10.304886881510416,9975.130501302083,CLOSE_SHORT,9983.446536858879
2021-11-08 11:40:00-05:00,,buy,968.0,10.307999610900879,9978.14362335205,LONG,5.30291350682819
2021-11-08 11:49:00-05:00,,sell,968.0,10.305060132344563,9975.298208109536,CLOSE_LONG,9980.601121616364
2021-11-08 11:52:00-05:00,,sell,968.0,10.300000190734863,9970.400184631348,SHORT,19951.001306247712
2021-11-08 11:55:00-05:00,,buy,968.0,10.304993502298991,9975.233710225424,CLOSE_SHORT,9975.767596022288
2021-11-08 11:56:00-05:00,,buy,968.0,10.305000305175781,9975.240295410156,LONG,0.527300612131512
2021-11-08 12:00:00-05:00,,sell,968.0,10.304326820373536,9974.588362121583,CLOSE_LONG,9975.115662733715
2021-11-08 12:01:00-05:00,,sell,968.0,10.30370044708252,9973.982032775879,SHORT,19949.097695509594
2021-11-08 12:13:00-05:00,,buy,968.0,10.303020159403482,9973.32351430257,CLOSE_SHORT,9975.774181207024
2021-11-08 12:16:00-05:00,,sell,968.0,10.300000190734863,9970.400184631348,SHORT,19946.17436583837
2021-11-08 12:21:00-05:00,,buy,968.0,10.302746899922688,9973.058999125162,CLOSE_SHORT,9973.11536671321
2021-11-08 12:24:00-05:00,,buy,967.0,10.305000305175781,9964.93529510498,LONG,8.1800716082289
2021-11-08 12:31:00-05:00,,sell,967.0,10.302746899922688,9962.75625222524,CLOSE_LONG,9970.936323833468
2021-11-08 12:32:00-05:00,,sell,968.0,10.300000190734863,9970.400184631348,SHORT,19941.336508464818
2021-11-08 12:41:00-05:00,,buy,968.0,10.301366806030273,9971.723068237305,CLOSE_SHORT,9969.613440227513
2021-11-08 12:50:00-05:00,,sell,967.0,10.300000190734863,9960.100184440613,SHORT,19929.713624668126
2021-11-08 13:08:00-05:00,,buy,967.0,10.296253331502278,9956.476971562703,CLOSE_SHORT,9973.236653105423
2021-11-08 13:13:00-05:00,,sell,969.0,10.289999961853027,9971.009963035583,SHORT,19944.246616141005
2021-11-08 13:16:00-05:00,,buy,969.0,10.295586649576823,9976.423463439942,CLOSE_SHORT,9967.823152701063
2021-11-08 13:17:00-05:00,,buy,967.0,10.300000190734863,9960.100184440613,LONG,7.722968260450216
2021-11-08 13:22:00-05:00,,sell,967.0,10.295986684163411,9956.21912358602,CLOSE_LONG,9963.94209184647
2021-11-08 13:28:00-05:00,,buy,967.0,10.29990005493164,9960.003353118896,LONG,3.9387387275728543
2021-11-08 13:37:00-05:00,,sell,967.0,10.296353403727213,9956.573741404216,CLOSE_LONG,9960.512480131789
2021-11-08 13:58:00-05:00,,buy,967.0,10.300000190734863,9960.100184440613,LONG,0.41229569117604115
2021-11-08 14:30:00-05:00,,sell,967.0,10.301640192667643,9961.68606630961,CLOSE_LONG,9962.098362000786
2021-11-08 14:38:00-05:00,,buy,966.0,10.303199768066406,9952.890975952148,LONG,9.207386048638
2021-11-08 15:03:00-05:00,,sell,966.0,10.30526688893636,9954.887814712525,CLOSE_LONG,9964.095200761163
2021-11-08 15:05:00-05:00,,buy,966.0,10.308899879455566,9958.397283554077,LONG,5.697917207085993
2021-11-08 15:08:00-05:00,,sell,966.0,10.305526860555013,9955.138947296142,CLOSE_LONG,9960.836864503228
2021-11-08 15:09:00-05:00,,buy,966.0,10.308500289916992,9958.011280059814,LONG,2.8255844434133905
2021-11-08 15:12:00-05:00,,sell,966.0,10.305680211385091,9955.287084197998,CLOSE_LONG,9958.112668641412
2021-11-08 15:14:00-05:00,,sell,966.0,10.300100326538086,9949.896915435791,SHORT,19908.009584077205
2021-11-08 15:17:00-05:00,,buy,966.0,10.305813598632813,9955.415936279298,CLOSE_SHORT,9952.593647797907
2021-11-08 15:22:00-05:00,,sell,966.0,10.300200462341309,9949.993646621704,SHORT,19902.58729441961
2021-11-08 15:29:00-05:00,,buy,966.0,10.305973625183105,9955.57052192688,CLOSE_SHORT,9947.016772492729
